ParkingSpotID Timestamp Occupied
Parking_24 1517403480709 1

Parking_25 1517404083837 0

Parking_26 1517405883070 0

Parking_18 1517404683247 0

Parking_18 1517406180869 1

Parking_01 1517406482450 0

Parking_26 1517406780755 1

Parking_01 1517407081477 1

Parking_26 1517407682615 0

Parking_07 1517407682081 0

Parking_26 1517407980763 1

Parking_26 1517408582579 0

Parking_24 1517408582868 0

Parking_26 1517408880631 1

Parking_24 1517408881020 1

Parking_07 1517409181408 1

Parking_26 1517409182964 0

Parking_06 1517409182695 0

Parking_26 1517409780701 1

Parking_04 1517410083259 0

Parking_14 1517410382327 0

Parking_29 1517410983976 0

Parking_26 1517410983598 0

Parking_06 1517410982527 1

Parking_03 1517410984265 0

Parking_07 1517411293248 0

Parking_06 1517411292431 0

Parking_31 1517411881959 0

Parking_26 1517412180717 1

Parking_13 1517412182799 0

Parking_15 1517412483701 0

Parking_26 1517413380720 1

Parking_13 1517413382351 1

Parking_13 1517413683294 0

Parking_24 1517414282045 0

Parking_23 1517414881999 0

Parking_16 1517414882444 0

Parking_22 1517414882890 0

Parking_25 1517415181393 1

Parking_22 1517415181864 1

Parking_25 1517415483505 0

Parking_26 1517415481453 0

Parking_30 1517415482183 0

Parking_32 1517415482759 0

Parking_23 1517415780694 1

Parking_21 1517415782790 0

Parking_25 1517416080724 1

Parking_25 1517416383988 0

Parking_21 1517416380890 1

Parking_12 1517416982061 0

Parking_25 1517416983749 0

Parking_08 1517416984609 0

Parking_02 1517416982836 0

Parking_11 1517417582573 0

Parking_11 1517417880888 1

Parking_10 1517417883387 0

Parking_01 1517417885398 0

Parking_27 1517417882125 0

Parking_23 1517418181970 0

Parking_20 1517418182531 0

Parking_17 1517418183088 0

Parking_19 1517418184863 0

Parking_18 1517418183823 0

Parking_09 1517418180836 0

Parking_11 1517419381556 0

Parking_11 1517419687625 1

Parking_11 1517419981125 0

Parking_11 1517422081455 0

Parking_32 1517424480526 1

Parking_32 1517424781879 0

Parking_10 1517461980574 1

Parking_25 1517456881651 0

Parking_26 1517461682586 0

Parking_23 1517443680457 1

Parking_32 1517462881077 0

Parking_24 1517455383165 0

Parking_03 1517465580782 1

Parking_15 1517465581201 1

Parking_14 1517465885103 1

Parking_05 1517465884641 1

Parking_13 1517465885399 1

Parking_06 1517466481725 1

Parking_12 1517467086385 1

Parking_02 1517467380944 1

Parking_26 1517468580666 1

Parking_11 1517468881292 1

Parking_22 1517469180773 1

Parking_08 1517469481390 1

Parking_27 1517469483039 1

Parking_09 1517469480981 1

Parking_09 1517469782207 0

Parking_25 1517470083660 1

Parking_32 1517470085501 1

Parking_30 1517470381975 1

Parking_28 1517470381566 1

Parking_25 1517470687900 0

Parking_04 1517471280958 1

Parking_25 1517471580962 1

Parking_01 1517471582278 1

Parking_29 1517471882043 1

Parking_19 1517472180977 1

Parking_21 1517472483343 0

Parking_16 1517473382058 1

Parking_21 1517473381687 1

Parking_24 1517473381197 1

Parking_17 1517473681047 1

Parking_24 1517473682697 0

Parking_25 1517474281162 1

Parking_29 1517474283622 1

Parking_26 1517474280764 1

Parking_22 1517474281963 1

Parking_28 1517474283917 0

Parking_24 1517474281522 1

Parking_25 1517474584159 0

Parking_29 1517474582431 0

Parking_26 1517474583291 0

Parking_20 1517474580911 1

Parking_24 1517474582992 0

Parking_25 1517474881159 1

Parking_29 1517474883208 1

Parking_26 1517474880759 1

Parking_32 1517474883533 1

Parking_28 1517474882901 1

Parking_24 1517475180869 1

Parking_30 1517475489694 1

Parking_24 1517475782581 0

Parking_23 1517476084348 0

Parking_24 1517476081489 1

Parking_23 1517476380871 1

Parking_24 1517476382834 0

Parking_23 1517476683208 0

Parking_24 1517476681456 1

Parking_23 1517476985507 1

Parking_24 1517479082398 0

Parking_31 1517479383206 0

Parking_11 1517479682811 0

Parking_24 1517479680890 1

Parking_11 1517479981882 1

Parking_24 1517479982637 0

Parking_31 1517480282639 1

Parking_31 1517480582185 0

Parking_29 1517480583110 0

Parking_30 1517480582838 0

Parking_28 1517480582569 0

Parking_31 1517480883561 1

Parking_29 1517480882929 1

Parking_30 1517480883249 1

Parking_28 1517480882628 1

Parking_24 1517480880853 1

Parking_23 1517481196851 0

Parking_23 1517481780879 1

Parking_26 1517484782532 0

Parking_26 1517485682278 0

Parking_26 1517485980676 1

Parking_28 1517486582296 0

Parking_15 1517486582569 0

Parking_28 1517487181971 1

Parking_17 1517487482678 0

Parking_28 1517487482336 0

Parking_27 1517487482949 0

Parking_17 1517487782463 1

Parking_28 1517487783808 1

Parking_15 1517487783249 1

Parking_11 1517488087174 0

Parking_15 1517488087437 0

Parking_27 1517488086612 1

Parking_11 1517488382009 1

Parking_29 1517488382858 0

Parking_14 1517488382596 0

Parking_27 1517488383278 0

Parking_28 1517488682875 1

Parking_15 1517488681903 1

Parking_27 1517488682580 1

Parking_28 1517488982234 0

Parking_15 1517488982545 0

Parking_27 1517488982817 0

Parking_14 1517489282149 0

Parking_19 1517489883090 0

Parking_23 1517489882823 0

Parking_28 1517489882164 1

Parking_15 1517489881612 1

Parking_23 1517490480683 1

Parking_31 1517491082111 0

Parking_15 1517491082584 0

Parking_14 1517491381887 1

Parking_24 1517492582246 0

Parking_12 1517492581893 0

Parking_24 1517492880890 1

Parking_12 1517492882268 1

Parking_04 1517493782204 0

Parking_10 1517494082889 0

Parking_14 1517494082480 0

Parking_04 1517494081440 1

Parking_27 1517494381699 1

Parking_15 1517494689474 1

Parking_14 1517494981558 1

Parking_06 1517494982500 0

Parking_26 1517495282038 0

Parking_24 1517495282405 0

Parking_31 1517495582446 1

Parking_26 1517495580761 1

Parking_14 1517496181461 1

Parking_24 1517496183357 0

Parking_14 1517496482769 0

Parking_24 1517496480648 1

Parking_14 1517497981524 1

Parking_03 1517498287565 0

Parking_11 1517498286798 0

Parking_15 1517498286475 0

Parking_14 1517498287132 0

Parking_26 1517498582237 0

Parking_13 1517498582502 0

Parking_26 1517498880974 1

Parking_23 1517499182138 0

Parking_17 1517499182591 0

Parking_23 1517499481139 1

Parking_07 1517500082317 0

Parking_01 1517501282260 0

Parking_12 1517501281441 0

Parking_02 1517501281908 0

Parking_01 1517501582078 1

Parking_25 1517501883467 0

Parking_29 1517501881350 0

Parking_01 1517501881710 0

Parking_32 1517501882858 0

Parking_01 1517502181045 1

Parking_28 1517502183334 0

Parking_27 1517502181638 0

Parking_31 1517502490217 0

Parking_08 1517502490480 0

Parking_30 1517502489427 0

Parking_27 1517502488838 1

Parking_08 1517502780917 1

Parking_27 1517504894178 0

Parking_26 1517505482318 0

Parking_25 1517505782967 1

Parking_09 1517505784258 0

Parking_25 1517506082080 0

Parking_08 1517506983947 0

Parking_21 1517507282253 0

Parking_26 1517508180611 1

Parking_05 1517508182556 0

Parking_16 1517509085224 0

Parking_20 1517509085505 0

Parking_21 1517509084019 1

Parking_24 1517509086001 0

Parking_04 1517509086290 0

Parking_21 1517512981626 0

Parking_26 1517516881318 0

Parking_25 1517518386466 1

Parking_25 1517518981272 0

Parking_10 1517547780454 1

Parking_03 1517551680522 1

Parking_15 1517551980550 1

Parking_14 1517552280815 1

Parking_14 1517552582371 0

Parking_05 1517552580739 1

Parking_06 1517552882929 1

Parking_19 1517553481222 0

Parking_20 1517553482603 0

Parking_32 1517553781088 1

Parking_11 1517555581847 1

Parking_08 1517555580936 1

Parking_01 1517555581446 1

Parking_09 1517555580562 1

Parking_12 1517555881666 1

Parking_13 1517555881244 1

Parking_13 1517556181990 0

Parking_26 1517556480527 1

Parking_30 1517556482181 1

Parking_13 1517556481692 1

Parking_14 1517556781222 1

Parking_26 1517557080702 1

Parking_02 1517557381186 1

Parking_25 1517558281074 1

Parking_29 1517558282576 1

Parking_30 1517558283262 0

Parking_04 1517558281745 1

Parking_30 1517558582224 1

Parking_27 1517558581750 1

Parking_26 1517558882344 0

Parking_26 1517559180835 1

Parking_16 1517559181312 1

Parking_19 1517560385077 1

Parking_17 1517560385688 1

Parking_22 1517560384361 1

Parking_28 1517560387945 1

Parking_21 1517560384668 1

Parking_18 1517560385376 1

Parking_24 1517560383305 1

Parking_19 1517560694480 0

Parking_29 1517560693512 0

Parking_26 1517560693809 0

Parking_23 1517560692778 0

Parking_14 1517560694218 0

Parking_24 1517560693240 0

Parking_19 1517560989527 1

Parking_25 1517560988099 1

Parking_29 1517560991071 1

Parking_26 1517560987684 1

Parking_23 1517560989132 1

Parking_30 1517560991365 1

Parking_32 1517560991726 1

Parking_14 1517560990490 1

Parking_24 1517560988634 1

Parking_26 1517985783901 0

Parking_27 1517986560669 1

Parking_08 1517987160509 1

Parking_24 1517987460523 1

Parking_24 1517987761107 0

Parking_09 1517988360645 1

Parking_26 1517988960956 1

Parking_01 1517988961593 1

Parking_29 1517989861295 1

Parking_25 1517990760852 1

Parking_14 1517990761861 1

Parking_13 1517990762240 1

Parking_03 1517990761537 1

Parking_28 1517991065673 1

Parking_07 1517991361840 1

Parking_24 1517991361234 1

Parking_12 1517991962085 1

Parking_23 1517991961082 1

Parking_10 1517992261835 1

Parking_11 1517992561870 1

Parking_20 1517992861021 1

Parking_15 1517992862485 1

Parking_18 1517992861513 1

Parking_02 1517993461517 1

Parking_16 1517994361116 1

Parking_22 1517994661137 1

Parking_21 1517995561207 1

Parking_17 1517996461384 1

Parking_31 1517997363183 0

Parking_30 1517997362786 0

Parking_17 1518000662398 0

Parking_30 1518001862405 1

Parking_25 1518003662699 0

Parking_04 1518003663046 0

Parking_11 1518003962640 1

Parking_17 1518006361636 1

Parking_19 1518006661284 1

Parking_22 1518006963131 0

Parking_22 1518007261398 1

Parking_15 1518007263280 0

Parking_15 1518007862756 1

Parking_04 1518007862163 1

Parking_03 1518008763054 0

Parking_01 1518010262924 0

Parking_25 1518010562809 0

Parking_04 1518011462302 1

Parking_25 1518014464944 0

Parking_31 1518015663157 0

Parking_25 1518015963453 0

Parking_25 1518016261178 1

Parking_16 1518016563163 0

Parking_16 1518016872190 1

Parking_31 1518017162933 1

Parking_25 1518017462914 0

Parking_16 1518017462570 0

Parking_25 1518017761132 1

Parking_16 1518017762371 1

Parking_31 1518018964220 0

Parking_31 1518019263330 1

Parking_05 1518019264201 0

Parking_23 1518019562872 0

Parking_16 1518019863152 0

Parking_16 1518020761627 1

Parking_17 1518021061398 1

Parking_09 1518021063707 0

Parking_29 1518021370105 0

Parking_05 1518021368450 1

Parking_11 1518021662447 0

Parking_25 1518021665400 0

Parking_08 1518021665962 0

Parking_26 1518021663407 0

Parking_20 1518021664124 0

Parking_18 1518021666458 0

Parking_05 1518021664567 0

Parking_12 1518022265460 0

Parking_11 1518022270731 0

Parking_17 1518022264770 0

Parking_29 1518022563852 0

Parking_03 1518022561900 1

Parking_29 1518022862149 1

Parking_16 1518022863316 0

Parking_19 1518022864948 0

Parking_03 1518022864405 0

Parking_08 1518023163191 0

Parking_01 1518023161203 1

Parking_25 1518023771617 0

Parking_26 1518023769525 0

Parking_19 1518023767625 1

Parking_15 1518023771061 0

Parking_24 1518024061819 0

Parking_01 1518024362509 0

Parking_02 1518024363317 0

Parking_27 1518024661489 0

Parking_13 1518024662438 0

Parking_29 1518024665807 0

Parking_21 1518024664640 0

Parking_14 1518024665245 0

Parking_19 1518024964215 0

Parking_21 1518024960967 1

Parking_27 1518024962039 1

Parking_22 1518025260677 1

Parking_31 1518025862592 1

Parking_14 1518025861581 1

Parking_04 1518026763884 0

Parking_22 1518027061362 0

Parking_28 1518027063679 0

Parking_21 1518027062972 0

Parking_18 1518030373948 0

Parking_28 1518030664592 0

Parking_26 1518033060956 1

Parking_26 1518033363043 0

Parking_30 1518033962944 0

Parking_27 1518033965490 0

Parking_31 1518034562520 0

Parking_32 1518034566647 0

Parking_14 1518037562962 0

Parking_31 1518049860855 1

Parking_32 1518049561022 1

Parking_31 1518064021265 0

Parking_07 1518066721532 1

Parking_15 1518069420798 1

Parking_14 1518070020831 1

Parking_03 1518070320678 1

Parking_05 1518070621163 1

Parking_06 1518070622049 0

Parking_09 1518070620675 1

Parking_05 1518070923168 0

Parking_06 1518070920723 1

Parking_09 1518070921733 0

Parking_32 1518071521007 1

Parking_25 1518072123706 1

Parking_26 1518072123216 1

Parking_26 1518074524257 0

Parking_08 1518074820759 1

Parking_30 1518075423366 1

Parking_13 1518075421991 1

Parking_09 1518075420749 1

Parking_05 1518076321042 1

Parking_12 1518077521902 1

Parking_25 1518077220999 1

Parking_29 1518077222390 1

Parking_32 1518077524152 0

Parking_04 1518076621088 1

Parking_02 1518076926310 1

Parking_10 1518078122488 1

Parking_01 1518078121746 1

Parking_11 1518079025845 1

Parking_25 1518079324974 0

Parking_26 1518079324016 0

Parking_32 1518079323265 1

Parking_28 1518079322304 1

Parking_09 1518079323609 0

Parking_27 1518079621974 1

Parking_25 1518079920845 1

Parking_16 1518079922275 1

Parking_22 1518079921344 1

Parking_21 1518079921809 1

Parking_26 1518080220888 1

Parking_22 1518080223738 0

Parking_15 1518080825618 0

Parking_19 1518081121914 1

Parking_15 1518081123657 1

Parking_18 1518081122397 1

Parking_24 1518081121104 1

Parking_23 1518081720918 1

Parking_01 1518083823509 0

Parking_01 1518084122298 1

Parking_22 1518084121027 1

Parking_22 1518085032171 0

Parking_26 1518086223201 0

Parking_26 1518087122908 0

Parking_26 1518087420520 1

Parking_22 1518088021228 1

Parking_22 1518088622721 0

Parking_21 1518088622395 0

Parking_16 1518090123096 0

Parking_26 1518091322649 0

Parking_26 1518091921017 1

Parking_21 1518091921717 1

Parking_17 1518092222712 1

Parking_22 1518093421036 1

Parking_16 1518094321564 1

Parking_22 1518095522927 0

Parking_31 1518096122815 0

Parking_29 1518096123784 0

Parking_01 1518096121892 0

Parking_30 1518096123099 0

Parking_32 1518096123367 0

Parking_28 1518096124742 0

Parking_04 1518096124068 0

Parking_27 1518096125232 0

Parking_02 1518096122552 0

Parking_03 1518096122175 0

Parking_31 1518096424389 1

Parking_29 1518096423840 1

Parking_01 1518096422530 1

Parking_30 1518096424116 1

Parking_32 1518096424663 1

Parking_28 1518096423555 1

Parking_04 1518096421613 1

Parking_27 1518096423278 1

Parking_02 1518096422222 1

Parking_03 1518096421923 1

Parking_12 1518096722680 0

Parking_24 1518096722325 0

Parking_24 1518097020854 1

Parking_10 1518097323187 0

Parking_14 1518098223617 0

Parking_24 1518099423215 0

Parking_20 1518100021620 1

Parking_24 1518100020914 1

Parking_07 1518100622999 0

Parking_14 1518102122243 1

Parking_24 1518102422966 0

Parking_24 1518102720909 1

Parking_20 1518103623292 0

Parking_22 1518104521211 1

Parking_21 1518104223329 0

Parking_03 1518104222979 0

Parking_23 1518105432246 0

Parking_22 1518105432872 0

Parking_22 1518105720985 1

Parking_14 1518105724432 0

Parking_09 1518105723373 0

Parking_10 1518106323692 0

Parking_14 1518106324404 0

Parking_13 1518106622600 0

Parking_12 1518107223426 0

Parking_15 1518107222879 0

Parking_31 1518108426771 0

Parking_29 1518108122428 0

Parking_16 1518107822932 0

Parking_30 1518107822327 0

Parking_27 1518107823681 0

Parking_01 1518109022769 0

Parking_24 1518109024175 0

Parking_11 1518112321960 0

Parking_25 1518110224798 0

Parking_08 1518111422709 0

Parking_26 1518112323189 0

Parking_19 1518113821422 0

Parking_28 1518112922447 0

Parking_18 1518109924386 0

Parking_02 1518110224092 0

Parking_05 1518115322261 0

Parking_17 1518116837758 0

Parking_26 1518143220713 1

Parking_22 1518118323493 0

Parking_32 1518122223153 0

Parking_04 1518117122999 0

Parking_07 1518149940628 1

Parking_26 1518149941634 0

Parking_19 1518165181318 1

Parking_03 1518158281479 1

Parking_11 1518160981260 1

Parking_10 1518164581878 1

Parking_25 1518162180957 1

Parking_31 1518161581179 1

Parking_08 1518159481100 1

Parking_29 1518162781350 1

Parking_26 1518170281010 1

Parking_23 1518163980753 1

Parking_16 1518164881936 1

Parking_01 1518162181544 1

Parking_17 1518165481226 1

Parking_22 1518164881516 1

Parking_30 1518172683165 1

Parking_28 1518162183861 1

Parking_21 1518165180971 1

Parking_15 1518155880838 1

Parking_18 1518165480928 1

Parking_24 1518164881141 1

Parking_04 1518159481634 1

Parking_12 1518163981603 1

Parking_05 1518157980748 1

Parking_27 1518166682547 1

Parking_13 1518163381598 1

Parking_09 1518167281575 1

Parking_18 1518176882656 0

Parking_20 1518178381097 1

Parking_28 1518178682432 0

Parking_20 1518178982715 0

Parking_28 1518178982090 1

Parking_19 1518179883960 0

Parking_25 1518179883630 0

Parking_25 1518180181081 1

Parking_04 1518180783093 0

Parking_15 1518181083638 0

Parking_15 1518181383061 0

Parking_15 1518181681792 1

Parking_25 1518181982942 0

Parking_25 1518182280943 1

Parking_23 1518182582994 0

Parking_10 1518182583448 0

Parking_12 1518182884063 0

Parking_10 1518182881980 1

Parking_25 1518182883263 0

Parking_01 1518183183926 0

Parking_12 1518183182694 1

Parking_25 1518183180979 1

Parking_24 1518183482415 0

Parking_26 1518184082749 0

Parking_26 1518184381307 1

Parking_04 1518184383211 1

Parking_02 1518184384613 0

Parking_25 1518184390389 0

Parking_07 1518184683230 0

Parking_25 1518184680694 1

Parking_25 1518184983419 0

Parking_26 1518184982485 0

Parking_05 1518184983969 0

Parking_26 1518185280598 1

Parking_25 1518185281077 1

Parking_03 1518185583113 0

Parking_32 1518185882893 0

Parking_27 1518186482277 0

Parking_32 1518186782278 1

Parking_26 1518187683569 0

Parking_32 1518188282232 0

Parking_24 1518188582595 0

Parking_07 1518188881205 1

Parking_05 1518188881739 1

Parking_32 1518189183001 0

Parking_14 1518189183767 0

Parking_27 1518189181801 1

Parking_32 1518189481915 1

Parking_07 1518189482660 0

Parking_15 1518189484060 0

Parking_05 1518189483434 0

Parking_32 1518189782039 0

Parking_11 1518190682754 0

Parking_09 1518190988873 0

Parking_08 1518191282969 0

Parking_17 1518191282005 0

Parking_16 1518192485094 0

Parking_12 1518192483377 0

Parking_28 1518193088586 0

Parking_26 1518193980627 1

Parking_30 1518194281680 0

Parking_22 1518194581340 0

Parking_21 1518194582492 0

Parking_04 1518194583514 0

Parking_29 1518194892051 0

Parking_21 1518194888515 1

Parking_13 1518194891346 0

Parking_27 1518195183091 0

Parking_29 1518195780923 1

Parking_25 1518196381311 0

Parking_29 1518196681773 0

Parking_17 1518196980798 1

Parking_10 1518197581516 0

Parking_17 1518199682977 0

Parking_21 1518201482021 0

Parking_19 1518248883281 0

Parking_25 1518248581615 0

Parking_26 1518219781224 0

Parking_16 1518248582217 0

Parking_17 1518248581011 0

Parking_22 1518249481576 0

Parking_32 1518216780783 0

Parking_05 1518243783057 0

Parking_06 1518203580518 1

Parking_32 1518274386363 1

Parking_32 1518274686911 0

Parking_32 1518275280791 1

Parking_25 1518278581114 0

Parking_25 1518278880533 1

Parking_32 1518280081017 0

Parking_23 1518283685618 1

Parking_02 1518289387931 1

Parking_23 1518296581899 0

Parking_11 1518296580700 1

Parking_02 1518297782843 0

Parking_32 1518321181057 1

Parking_32 1518321481620 0

Parking_25 1518321781734 0

Parking_32 1518325681082 1

Parking_32 1518325980905 0

Parking_32 1518328080890 1

Parking_25 1518331081508 0

Parking_32 1518331680709 1

Parking_13 1518332880739 1

Parking_13 1518333181297 0

Parking_13 1518333780939 1

Parking_13 1518334081132 0

Parking_32 1518336780912 0

Parking_32 1518337381656 0

Parking_32 1518337981221 1

Parking_20 1518337980782 1

Parking_20 1518338282075 0

Parking_32 1518338586446 0

Parking_32 1518339481064 1

Parking_32 1518339780955 0

Parking_13 1518340981521 0

Parking_11 1518342184842 0

Parking_06 1518341280633 0

Parking_11 1518343684726 1

Parking_11 1518346082500 0

Parking_11 1518350160998 0

Parking_14 1518350460440 1

Parking_11 1518350460800 1

Parking_14 1518351062420 0

Parking_26 1518352561990 0

Parking_13 1518352560731 1

Parking_13 1518352860879 0

Parking_10 1518355560490 1

Parking_10 1518355861204 0

Parking_13 1518356160818 1

Parking_11 1518356161721 0

Parking_13 1518356460750 0

Parking_26 1518358860638 1

Parking_26 1518359161377 0

Parking_26 1518359460697 1

Parking_13 1518359461078 1

Parking_26 1518359762602 0

Parking_13 1518359761317 0

Parking_32 1518360360848 0

Parking_32 1518360662891 1

Parking_32 1518360960575 0

Parking_32 1518361260833 1

Parking_31 1518361561137 1

Parking_29 1518361560805 1

Parking_31 1518361861282 0

Parking_29 1518362161426 0

Parking_31 1518363360441 1

Parking_25 1518363660812 1

Parking_31 1518364260941 1

Parking_29 1518364261966 0

Parking_19 1518364561207 1

Parking_07 1518364561461 1

Parking_20 1518364560898 1

Parking_31 1518364861457 0

Parking_20 1518364862075 0

Parking_07 1518364860825 0

Parking_19 1518364863136 0

Parking_27 1518365760753 1

Parking_13 1518367560595 1

Parking_13 1518368461025 0

Parking_25 1518408061745 0

Parking_25 1518411360601 1

Parking_32 1518412260720 1

Parking_15 1518414060821 1

Parking_27 1518414061175 1

Parking_15 1518414362086 0

Parking_27 1518414362767 0

Parking_15 1518414661025 1

Parking_03 1518414660660 1

Parking_01 1518415260981 1

Parking_12 1518415261329 1

Parking_01 1518415561331 0

Parking_12 1518415563146 0

Parking_25 1518415562037 0

Parking_01 1518415860668 1

Parking_04 1518417060666 1

Parking_07 1518417960831 1

Parking_11 1518418261162 1

Parking_08 1518420961347 1

Parking_26 1518418260604 1

Parking_01 1518418263090 0

Parking_32 1518418261571 1

Parking_14 1518417360920 1

Parking_05 1518417961107 1

Parking_13 1518419461243 1

Parking_29 1518421561656 1

Parking_30 1518421562158 1

Parking_04 1518421862084 0

Parking_04 1518422161414 1

Parking_12 1518422173687 1

Parking_06 1518422460953 1

Parking_28 1518422762372 1

Parking_27 1518423063827 1

Parking_24 1518423361016 1

Parking_26 1518423668868 0

Parking_23 1518423660793 1

Parking_21 1518423661315 1

Parking_02 1518423667186 1

Parking_10 1518423667805 1

Parking_26 1518423960919 1

Parking_16 1518423962124 1

Parking_21 1518423963921 0

Parking_09 1518423962440 1

Parking_25 1518423961244 1

Parking_17 1518424262325 1

Parking_21 1518424261511 1

Parking_19 1518424561314 1

Parking_23 1518424861014 1

Parking_20 1518425761289 1

Parking_18 1518425461167 1

Parking_24 1518427622881 0

Parking_24 1518427921674 1

Parking_29 1518429723616 0

Parking_04 1518430023018 0

Parking_22 1518430321259 1

Parking_24 1518430324098 0

Parking_04 1518430322565 1

Parking_29 1518430622785 1

Parking_24 1518430620919 1

Parking_16 1518435422404 0

Parking_15 1518436923292 0

Parking_30 1518436923019 0

Parking_15 1518437222332 1

Parking_30 1518437223112 1

Parking_28 1518437822968 0

Parking_04 1518437822528 0

Parking_02 1518438722797 0

Parking_29 1518439623485 0

Parking_23 1518439623006 0

Parking_15 1518439622575 0

Parking_29 1518439923819 1

Parking_23 1518439921449 1

Parking_15 1518439923127 1

Parking_02 1518439922739 1

Parking_23 1518440822644 0

Parking_25 1518441123220 0

Parking_23 1518441120904 1

Parking_16 1518441121606 1

Parking_25 1518441421172 1

Parking_15 1518442022996 0

Parking_04 1518442022544 0

Parking_15 1518442322216 1

Parking_28 1518442323026 0

Parking_04 1518442321692 1

Parking_10 1518442922922 0

Parking_25 1518442923277 0

Parking_15 1518442923849 0

Parking_14 1518442923595 0

Parking_04 1518442922360 0

Parking_13 1518442922657 0

Parking_12 1518443222413 0

Parking_11 1518443222149 0

Parking_12 1518443522176 1

Parking_11 1518443521832 1

Parking_29 1518443523290 0

Parking_11 1518443822484 0

Parking_29 1518443821728 1

Parking_12 1518444122796 0

Parking_25 1518444120865 1

Parking_29 1518444123206 0

Parking_12 1518444422725 1

Parking_25 1518444423529 0

Parking_14 1518444422412 1

Parking_10 1518444722500 1

Parking_11 1518444722820 1

Parking_25 1518444720822 1

Parking_29 1518444723263 1

Parking_13 1518444722196 1

Parking_11 1518445022941 0

Parking_15 1518445022135 1

Parking_13 1518445322732 0

Parking_10 1518445323074 0

Parking_25 1518445323455 0

Parking_14 1518445625068 0

Parking_14 1518445921557 1

Parking_13 1518445922276 1

Parking_10 1518446222589 1

Parking_25 1518446220636 1

Parking_15 1518446222181 1

Parking_30 1518446523446 0

Parking_04 1518446821477 1

Parking_10 1518448022210 0

Parking_08 1518448022518 0

Parking_02 1518448322687 0

Parking_13 1518448322250 0

Parking_13 1518448622354 1

Parking_24 1518449221974 0

Parking_07 1518449823449 0

Parking_26 1518449822918 0

Parking_24 1518449820734 1

Parking_04 1518449822579 0

Parking_13 1518449821974 1

Parking_04 1518450121464 1

Parking_29 1518450122856 0

Parking_14 1518450122536 0

Parking_27 1518450123588 0

Parking_03 1518450123172 0

Parking_29 1518450422008 1

Parking_23 1518450423009 0

Parking_27 1518450421658 1

Parking_13 1518450422438 0

Parking_23 1518451020785 1

Parking_24 1518451022690 0

Parking_04 1518451022192 0

Parking_12 1518451323164 0

Parking_23 1518451322794 0

Parking_21 1518451322191 0

Parking_02 1518451321499 1

Parking_23 1518451621236 1

Parking_01 1518451623583 0

Parking_21 1518451621621 1

Parking_24 1518451620836 1

Parking_05 1518451623279 0

Parking_26 1518451920606 1

Parking_23 1518451922800 0

Parking_05 1518451921548 1

Parking_26 1518452222542 0

Parking_23 1518452220740 1

Parking_17 1518452223035 0

Parking_24 1518452222223 0

Parking_31 1518452523010 0

Parking_25 1518452824153 0

Parking_31 1518452822703 1

Parking_17 1518452821744 1

Parking_32 1518452823306 0

Parking_25 1518453120689 1

Parking_17 1518453122759 0

Parking_27 1518453122451 0

Parking_29 1518453422203 0

Parking_23 1518453422594 0

Parking_17 1518453421216 1

Parking_31 1518454023024 0

Parking_23 1518454020727 1

Parking_21 1518454023302 0

Parking_15 1518454023582 0

Parking_05 1518454021582 0

Parking_02 1518454022110 0

Parking_06 1518454022534 0

Parking_11 1518454322687 0

Parking_17 1518454321774 0

Parking_15 1518454321223 1

Parking_25 1518454623685 0

Parking_29 1518454622438 1

Parking_16 1518454624802 0

Parking_17 1518454621429 1

Parking_19 1518454623057 0

Parking_24 1518454620878 1

Parking_06 1518454621955 1

Parking_25 1518454920689 1

